Iteration 0 with T: 24
[2019-11-27 12:21] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5156.07, Accuracy = 0.07, Loss = 2.367
[2019-11-27 12:22] Train Step 2100/4000, Batch Size = 128, Examples/Sec = 6923.17, Accuracy = 0.07, Loss = 2.321
[2019-11-27 12:22] Train Step 2110/4000, Batch Size = 128, Examples/Sec = 7526.90, Accuracy = 0.09, Loss = 2.315
[2019-11-27 12:22] Train Step 2120/4000, Batch Size = 128, Examples/Sec = 7488.99, Accuracy = 0.11, Loss = 2.298
[2019-11-27 12:22] Train Step 2130/4000, Batch Size = 128, Examples/Sec = 7979.65, Accuracy = 0.07, Loss = 2.309
[2019-11-27 12:22] Train Step 2140/4000, Batch Size = 128, Examples/Sec = 6968.46, Accuracy = 0.09, Loss = 2.299
[2019-11-27 12:22] Train Step 2150/4000, Batch Size = 128, Examples/Sec = 7352.99, Accuracy = 0.17, Loss = 2.292
[2019-11-27 12:22] Train Step 2160/4000, Batch Size = 128, Examples/Sec = 7014.53, Accuracy = 0.12, Loss = 2.306
[2019-11-27 12:22] Train Step 2170/4000, Batch Size = 128, Examples/Sec = 7482.63, Accuracy = 0.08, Loss = 2.312
[2019-11-27 12:22] Train Step 2180/4000, Batch Size = 128, Examples/Sec = 6820.87, Accuracy = 0.11, Loss = 2.301
[2019-11-27 12:22] Train Step 2190/4000, Batch Size = 128, Examples/Sec = 6801.60, Accuracy = 0.12, Loss = 2.293
[2019-11-27 12:22] Train Step 2200/4000, Batch Size = 128, Examples/Sec = 6934.35, Accuracy = 0.09, Loss = 2.312
[2019-11-27 12:22] Train Step 2210/4000, Batch Size = 128, Examples/Sec = 6673.60, Accuracy = 0.11, Loss = 2.311
[2019-11-27 12:22] Train Step 2220/4000, Batch Size = 128, Examples/Sec = 6852.48, Accuracy = 0.09, Loss = 2.299
[2019-11-27 12:22] Train Step 2230/4000, Batch Size = 128, Examples/Sec = 6950.33, Accuracy = 0.12, Loss = 2.313
[2019-11-27 12:22] Train Step 2240/4000, Batch Size = 128, Examples/Sec = 6647.73, Accuracy = 0.12, Loss = 2.303
[2019-11-27 12:22] Train Step 2250/4000, Batch Size = 128, Examples/Sec = 6798.42, Accuracy = 0.10, Loss = 2.312
[2019-11-27 12:22] Train Step 2260/4000, Batch Size = 128, Examples/Sec = 6940.53, Accuracy = 0.15, Loss = 2.300
[2019-11-27 12:22] Train Step 2270/4000, Batch Size = 128, Examples/Sec = 6741.98, Accuracy = 0.09, Loss = 2.344
[2019-11-27 12:22] Train Step 2280/4000, Batch Size = 128, Examples/Sec = 6845.31, Accuracy = 0.16, Loss = 2.307
[2019-11-27 12:22] Train Step 2290/4000, Batch Size = 128, Examples/Sec = 6837.46, Accuracy = 0.06, Loss = 2.313
[2019-11-27 12:22] Train Step 2300/4000, Batch Size = 128, Examples/Sec = 6677.67, Accuracy = 0.09, Loss = 2.307
[2019-11-27 12:22] Train Step 2310/4000, Batch Size = 128, Examples/Sec = 6798.33, Accuracy = 0.12, Loss = 2.305
[2019-11-27 12:22] Train Step 2320/4000, Batch Size = 128, Examples/Sec = 6953.21, Accuracy = 0.09, Loss = 2.314
[2019-11-27 12:22] Train Step 2330/4000, Batch Size = 128, Examples/Sec = 6722.82, Accuracy = 0.10, Loss = 2.315
[2019-11-27 12:23] Train Step 2340/4000, Batch Size = 128, Examples/Sec = 6919.06, Accuracy = 0.10, Loss = 2.311
[2019-11-27 12:23] Train Step 2350/4000, Batch Size = 128, Examples/Sec = 6824.86, Accuracy = 0.12, Loss = 2.317
[2019-11-27 12:23] Train Step 2360/4000, Batch Size = 128, Examples/Sec = 6654.82, Accuracy = 0.05, Loss = 2.312
[2019-11-27 12:23] Train Step 2370/4000, Batch Size = 128, Examples/Sec = 6858.34, Accuracy = 0.11, Loss = 2.319
[2019-11-27 12:23] Train Step 2380/4000, Batch Size = 128, Examples/Sec = 6753.01, Accuracy = 0.11, Loss = 2.301
[2019-11-27 12:23] Train Step 2390/4000, Batch Size = 128, Examples/Sec = 6914.79, Accuracy = 0.12, Loss = 2.312
[2019-11-27 12:23] Train Step 2400/4000, Batch Size = 128, Examples/Sec = 6784.76, Accuracy = 0.08, Loss = 2.316
[2019-11-27 12:23] Train Step 2410/4000, Batch Size = 128, Examples/Sec = 6852.56, Accuracy = 0.05, Loss = 2.310
[2019-11-27 12:23] Train Step 2420/4000, Batch Size = 128, Examples/Sec = 6793.86, Accuracy = 0.10, Loss = 2.309
[2019-11-27 12:23] Train Step 2430/4000, Batch Size = 128, Examples/Sec = 6619.70, Accuracy = 0.11, Loss = 2.315
[2019-11-27 12:23] Train Step 2440/4000, Batch Size = 128, Examples/Sec = 8316.36, Accuracy = 0.09, Loss = 2.343
[2019-11-27 12:23] Train Step 2450/4000, Batch Size = 128, Examples/Sec = 7710.56, Accuracy = 0.11, Loss = 2.320
[2019-11-27 12:23] Train Step 2460/4000, Batch Size = 128, Examples/Sec = 6684.23, Accuracy = 0.06, Loss = 2.314
[2019-11-27 12:23] Train Step 2470/4000, Batch Size = 128, Examples/Sec = 6876.88, Accuracy = 0.10, Loss = 2.306
[2019-11-27 12:23] Train Step 2480/4000, Batch Size = 128, Examples/Sec = 6905.54, Accuracy = 0.09, Loss = 2.307
[2019-11-27 12:23] Train Step 2490/4000, Batch Size = 128, Examples/Sec = 6756.58, Accuracy = 0.11, Loss = 2.315
[2019-11-27 12:23] Train Step 2500/4000, Batch Size = 128, Examples/Sec = 6698.74, Accuracy = 0.11, Loss = 2.303
[2019-11-27 12:23] Train Step 2510/4000, Batch Size = 128, Examples/Sec = 6962.85, Accuracy = 0.09, Loss = 2.313
[2019-11-27 12:23] Train Step 2520/4000, Batch Size = 128, Examples/Sec = 6672.10, Accuracy = 0.06, Loss = 2.330
[2019-11-27 12:23] Train Step 2530/4000, Batch Size = 128, Examples/Sec = 6861.23, Accuracy = 0.12, Loss = 2.299
[2019-11-27 12:23] Train Step 2540/4000, Batch Size = 128, Examples/Sec = 6653.83, Accuracy = 0.07, Loss = 2.319
[2019-11-27 12:23] Train Step 2550/4000, Batch Size = 128, Examples/Sec = 6905.89, Accuracy = 0.12, Loss = 2.308
[2019-11-27 12:23] Train Step 2560/4000, Batch Size = 128, Examples/Sec = 6757.94, Accuracy = 0.09, Loss = 2.313
[2019-11-27 12:23] Train Step 2570/4000, Batch Size = 128, Examples/Sec = 6790.59, Accuracy = 0.11, Loss = 2.309
[2019-11-27 12:23] Train Step 2580/4000, Batch Size = 128, Examples/Sec = 6832.68, Accuracy = 0.12, Loss = 2.316
[2019-11-27 12:23] Train Step 2590/4000, Batch Size = 128, Examples/Sec = 6774.57, Accuracy = 0.08, Loss = 2.307
[2019-11-27 12:23] Train Step 2600/4000, Batch Size = 128, Examples/Sec = 6870.89, Accuracy = 0.08, Loss = 2.308
[2019-11-27 12:23] Train Step 2610/4000, Batch Size = 128, Examples/Sec = 6708.45, Accuracy = 0.14, Loss = 2.316
[2019-11-27 12:23] Train Step 2620/4000, Batch Size = 128, Examples/Sec = 6871.33, Accuracy = 0.07, Loss = 2.295
[2019-11-27 12:23] Train Step 2630/4000, Batch Size = 128, Examples/Sec = 6737.16, Accuracy = 0.11, Loss = 2.294
[2019-11-27 12:23] Train Step 2640/4000, Batch Size = 128, Examples/Sec = 6970.09, Accuracy = 0.13, Loss = 2.295
[2019-11-27 12:23] Train Step 2650/4000, Batch Size = 128, Examples/Sec = 6715.25, Accuracy = 0.12, Loss = 2.299
[2019-11-27 12:23] Train Step 2660/4000, Batch Size = 128, Examples/Sec = 6907.05, Accuracy = 0.14, Loss = 2.286
[2019-11-27 12:23] Train Step 2670/4000, Batch Size = 128, Examples/Sec = 6725.77, Accuracy = 0.14, Loss = 2.299
[2019-11-27 12:23] Train Step 2680/4000, Batch Size = 128, Examples/Sec = 6880.23, Accuracy = 0.11, Loss = 2.308
[2019-11-27 12:23] Train Step 2690/4000, Batch Size = 128, Examples/Sec = 6737.08, Accuracy = 0.09, Loss = 2.324
[2019-11-27 12:23] Train Step 2700/4000, Batch Size = 128, Examples/Sec = 7582.39, Accuracy = 0.09, Loss = 2.320
[2019-11-27 12:23] Train Step 2710/4000, Batch Size = 128, Examples/Sec = 8380.23, Accuracy = 0.11, Loss = 2.305
[2019-11-27 12:23] Train Step 2720/4000, Batch Size = 128, Examples/Sec = 7971.12, Accuracy = 0.09, Loss = 2.301
[2019-11-27 12:23] Train Step 2730/4000, Batch Size = 128, Examples/Sec = 7493.70, Accuracy = 0.19, Loss = 2.184
[2019-11-27 12:23] Train Step 2740/4000, Batch Size = 128, Examples/Sec = 7079.65, Accuracy = 0.22, Loss = 2.097
[2019-11-27 12:23] Train Step 2750/4000, Batch Size = 128, Examples/Sec = 7445.99, Accuracy = 0.29, Loss = 1.837
[2019-11-27 12:23] Train Step 2760/4000, Batch Size = 128, Examples/Sec = 7539.79, Accuracy = 0.19, Loss = 1.973
[2019-11-27 12:23] Train Step 2770/4000, Batch Size = 128, Examples/Sec = 7925.81, Accuracy = 0.20, Loss = 2.011
[2019-11-27 12:23] Train Step 2780/4000, Batch Size = 128, Examples/Sec = 6856.33, Accuracy = 0.20, Loss = 2.058
[2019-11-27 12:23] Train Step 2790/4000, Batch Size = 128, Examples/Sec = 7410.64, Accuracy = 0.16, Loss = 2.026
[2019-11-27 12:23] Train Step 2800/4000, Batch Size = 128, Examples/Sec = 7325.00, Accuracy = 0.19, Loss = 2.006
[2019-11-27 12:23] Train Step 2810/4000, Batch Size = 128, Examples/Sec = 7219.69, Accuracy = 0.23, Loss = 1.941
[2019-11-27 12:23] Train Step 2820/4000, Batch Size = 128, Examples/Sec = 7531.65, Accuracy = 0.29, Loss = 1.812
[2019-11-27 12:23] Train Step 2830/4000, Batch Size = 128, Examples/Sec = 7424.68, Accuracy = 0.16, Loss = 2.092
[2019-11-27 12:23] Train Step 2840/4000, Batch Size = 128, Examples/Sec = 7557.09, Accuracy = 0.14, Loss = 2.044
[2019-11-27 12:23] Train Step 2850/4000, Batch Size = 128, Examples/Sec = 7339.42, Accuracy = 0.16, Loss = 2.068
[2019-11-27 12:23] Train Step 2860/4000, Batch Size = 128, Examples/Sec = 7474.29, Accuracy = 0.18, Loss = 1.940
[2019-11-27 12:23] Train Step 2870/4000, Batch Size = 128, Examples/Sec = 7414.22, Accuracy = 0.16, Loss = 2.062
[2019-11-27 12:23] Train Step 2880/4000, Batch Size = 128, Examples/Sec = 7416.98, Accuracy = 0.20, Loss = 1.945
[2019-11-27 12:23] Train Step 2890/4000, Batch Size = 128, Examples/Sec = 7970.41, Accuracy = 0.25, Loss = 1.943
[2019-11-27 12:23] Train Step 2900/4000, Batch Size = 128, Examples/Sec = 6944.21, Accuracy = 0.16, Loss = 1.945
[2019-11-27 12:23] Train Step 2910/4000, Batch Size = 128, Examples/Sec = 7557.52, Accuracy = 0.22, Loss = 1.923
[2019-11-27 12:23] Train Step 2920/4000, Batch Size = 128, Examples/Sec = 7595.37, Accuracy = 0.15, Loss = 2.125
[2019-11-27 12:23] Train Step 2930/4000, Batch Size = 128, Examples/Sec = 7422.83, Accuracy = 0.19, Loss = 1.950
[2019-11-27 12:23] Train Step 2940/4000, Batch Size = 128, Examples/Sec = 7163.72, Accuracy = 0.16, Loss = 1.985
[2019-11-27 12:23] Train Step 2950/4000, Batch Size = 128, Examples/Sec = 7526.05, Accuracy = 0.23, Loss = 1.934
[2019-11-27 12:23] Train Step 2960/4000, Batch Size = 128, Examples/Sec = 7180.20, Accuracy = 0.14, Loss = 1.997
[2019-11-27 12:23] Train Step 2970/4000, Batch Size = 128, Examples/Sec = 7675.94, Accuracy = 0.20, Loss = 2.011
[2019-11-27 12:23] Train Step 2980/4000, Batch Size = 128, Examples/Sec = 7895.28, Accuracy = 0.19, Loss = 1.997
[2019-11-27 12:23] Train Step 2990/4000, Batch Size = 128, Examples/Sec = 7358.73, Accuracy = 0.22, Loss = 1.990
[2019-11-27 12:23] Train Step 3000/4000, Batch Size = 128, Examples/Sec = 7395.22, Accuracy = 0.16, Loss = 1.983
[2019-11-27 12:23] Train Step 3010/4000, Batch Size = 128, Examples/Sec = 7321.50, Accuracy = 0.20, Loss = 1.990
[2019-11-27 12:23] Train Step 3020/4000, Batch Size = 128, Examples/Sec = 6989.41, Accuracy = 0.17, Loss = 2.043
[2019-11-27 12:23] Train Step 3030/4000, Batch Size = 128, Examples/Sec = 7446.71, Accuracy = 0.22, Loss = 1.951
[2019-11-27 12:23] Train Step 3040/4000, Batch Size = 128, Examples/Sec = 7727.21, Accuracy = 0.20, Loss = 2.058
[2019-11-27 12:23] Train Step 3050/4000, Batch Size = 128, Examples/Sec = 7376.83, Accuracy = 0.17, Loss = 2.006
[2019-11-27 12:23] Train Step 3060/4000, Batch Size = 128, Examples/Sec = 7414.32, Accuracy = 0.25, Loss = 1.968
[2019-11-27 12:23] Train Step 3070/4000, Batch Size = 128, Examples/Sec = 7183.66, Accuracy = 0.23, Loss = 1.991
[2019-11-27 12:23] Train Step 3080/4000, Batch Size = 128, Examples/Sec = 7629.91, Accuracy = 0.20, Loss = 1.959
[2019-11-27 12:23] Train Step 3090/4000, Batch Size = 128, Examples/Sec = 7438.98, Accuracy = 0.16, Loss = 2.018
[2019-11-27 12:23] Train Step 3100/4000, Batch Size = 128, Examples/Sec = 7336.61, Accuracy = 0.23, Loss = 1.971
[2019-11-27 12:23] Train Step 3110/4000, Batch Size = 128, Examples/Sec = 6816.98, Accuracy = 0.19, Loss = 1.947
[2019-11-27 12:23] Train Step 3120/4000, Batch Size = 128, Examples/Sec = 7269.55, Accuracy = 0.18, Loss = 2.045
[2019-11-27 12:23] Train Step 3130/4000, Batch Size = 128, Examples/Sec = 7993.55, Accuracy = 0.18, Loss = 2.051
[2019-11-27 12:23] Train Step 3140/4000, Batch Size = 128, Examples/Sec = 7523.31, Accuracy = 0.22, Loss = 1.907
[2019-11-27 12:23] Train Step 3150/4000, Batch Size = 128, Examples/Sec = 7514.25, Accuracy = 0.16, Loss = 1.978
[2019-11-27 12:23] Train Step 3160/4000, Batch Size = 128, Examples/Sec = 7679.35, Accuracy = 0.17, Loss = 1.994
[2019-11-27 12:23] Train Step 3170/4000, Batch Size = 128, Examples/Sec = 6793.17, Accuracy = 0.22, Loss = 1.969
[2019-11-27 12:23] Train Step 3180/4000, Batch Size = 128, Examples/Sec = 7326.00, Accuracy = 0.15, Loss = 2.067
[2019-11-27 12:23] Train Step 3190/4000, Batch Size = 128, Examples/Sec = 7290.78, Accuracy = 0.17, Loss = 1.996
[2019-11-27 12:23] Train Step 3200/4000, Batch Size = 128, Examples/Sec = 7572.65, Accuracy = 0.18, Loss = 1.980
[2019-11-27 12:23] Train Step 3210/4000, Batch Size = 128, Examples/Sec = 7408.59, Accuracy = 0.24, Loss = 2.022
[2019-11-27 12:23] Train Step 3220/4000, Batch Size = 128, Examples/Sec = 7412.68, Accuracy = 0.15, Loss = 2.039
[2019-11-27 12:23] Train Step 3230/4000, Batch Size = 128, Examples/Sec = 7501.44, Accuracy = 0.16, Loss = 1.959
[2019-11-27 12:23] Train Step 3240/4000, Batch Size = 128, Examples/Sec = 7157.80, Accuracy = 0.28, Loss = 1.949
[2019-11-27 12:23] Train Step 3250/4000, Batch Size = 128, Examples/Sec = 7500.82, Accuracy = 0.18, Loss = 2.073
[2019-11-27 12:23] Train Step 3260/4000, Batch Size = 128, Examples/Sec = 7213.20, Accuracy = 0.20, Loss = 1.965
[2019-11-27 12:23] Train Step 3270/4000, Batch Size = 128, Examples/Sec = 7578.00, Accuracy = 0.20, Loss = 1.973
[2019-11-27 12:23] Train Step 3280/4000, Batch Size = 128, Examples/Sec = 7336.71, Accuracy = 0.18, Loss = 2.030
[2019-11-27 12:23] Train Step 3290/4000, Batch Size = 128, Examples/Sec = 7527.21, Accuracy = 0.12, Loss = 2.057
[2019-11-27 12:23] Train Step 3300/4000, Batch Size = 128, Examples/Sec = 7084.04, Accuracy = 0.23, Loss = 2.013
[2019-11-27 12:23] Train Step 3310/4000, Batch Size = 128, Examples/Sec = 7445.58, Accuracy = 0.20, Loss = 2.016
[2019-11-27 12:23] Train Step 3320/4000, Batch Size = 128, Examples/Sec = 7138.20, Accuracy = 0.18, Loss = 1.987
[2019-11-27 12:23] Train Step 3330/4000, Batch Size = 128, Examples/Sec = 7555.71, Accuracy = 0.21, Loss = 1.976
[2019-11-27 12:23] Train Step 3340/4000, Batch Size = 128, Examples/Sec = 8025.10, Accuracy = 0.24, Loss = 1.901
[2019-11-27 12:23] Train Step 3350/4000, Batch Size = 128, Examples/Sec = 7084.69, Accuracy = 0.23, Loss = 1.886
[2019-11-27 12:23] Train Step 3360/4000, Batch Size = 128, Examples/Sec = 7358.23, Accuracy = 0.20, Loss = 2.003
[2019-11-27 12:23] Train Step 3370/4000, Batch Size = 128, Examples/Sec = 7376.22, Accuracy = 0.17, Loss = 2.059
[2019-11-27 12:23] Train Step 3380/4000, Batch Size = 128, Examples/Sec = 7515.83, Accuracy = 0.21, Loss = 1.970
[2019-11-27 12:23] Train Step 3390/4000, Batch Size = 128, Examples/Sec = 7377.94, Accuracy = 0.24, Loss = 1.929
[2019-11-27 12:23] Train Step 3400/4000, Batch Size = 128, Examples/Sec = 7465.77, Accuracy = 0.19, Loss = 2.026
[2019-11-27 12:23] Train Step 3410/4000, Batch Size = 128, Examples/Sec = 8081.75, Accuracy = 0.16, Loss = 2.016
[2019-11-27 12:23] Train Step 3420/4000, Batch Size = 128, Examples/Sec = 7347.55, Accuracy = 0.14, Loss = 2.074
[2019-11-27 12:23] Train Step 3430/4000, Batch Size = 128, Examples/Sec = 7179.91, Accuracy = 0.18, Loss = 2.017
[2019-11-27 12:23] Train Step 3440/4000, Batch Size = 128, Examples/Sec = 7347.35, Accuracy = 0.18, Loss = 2.024
[2019-11-27 12:23] Train Step 3450/4000, Batch Size = 128, Examples/Sec = 7465.87, Accuracy = 0.23, Loss = 1.929
[2019-11-27 12:23] Train Step 3460/4000, Batch Size = 128, Examples/Sec = 7195.50, Accuracy = 0.23, Loss = 1.905
[2019-11-27 12:23] Train Step 3470/4000, Batch Size = 128, Examples/Sec = 7424.68, Accuracy = 0.20, Loss = 1.931
[2019-11-27 12:23] Train Step 3480/4000, Batch Size = 128, Examples/Sec = 7502.91, Accuracy = 0.20, Loss = 2.003
[2019-11-27 12:23] Train Step 3490/4000, Batch Size = 128, Examples/Sec = 7178.76, Accuracy = 0.15, Loss = 2.035
[2019-11-27 12:23] Train Step 3500/4000, Batch Size = 128, Examples/Sec = 7585.71, Accuracy = 0.20, Loss = 2.033
[2019-11-27 12:23] Train Step 3510/4000, Batch Size = 128, Examples/Sec = 6782.36, Accuracy = 0.23, Loss = 1.968
[2019-11-27 12:23] Train Step 3520/4000, Batch Size = 128, Examples/Sec = 7502.28, Accuracy = 0.15, Loss = 2.016
[2019-11-27 12:23] Train Step 3530/4000, Batch Size = 128, Examples/Sec = 7302.08, Accuracy = 0.22, Loss = 1.893
[2019-11-27 12:23] Train Step 3540/4000, Batch Size = 128, Examples/Sec = 7295.73, Accuracy = 0.16, Loss = 2.009
[2019-11-27 12:23] Train Step 3550/4000, Batch Size = 128, Examples/Sec = 7573.08, Accuracy = 0.18, Loss = 2.014
[2019-11-27 12:23] Train Step 3560/4000, Batch Size = 128, Examples/Sec = 7534.29, Accuracy = 0.27, Loss = 1.839
[2019-11-27 12:23] Train Step 3570/4000, Batch Size = 128, Examples/Sec = 6807.55, Accuracy = 0.20, Loss = 1.989
[2019-11-27 12:23] Train Step 3580/4000, Batch Size = 128, Examples/Sec = 6938.29, Accuracy = 0.14, Loss = 2.079
[2019-11-27 12:23] Train Step 3590/4000, Batch Size = 128, Examples/Sec = 7537.78, Accuracy = 0.19, Loss = 2.031
[2019-11-27 12:23] Train Step 3600/4000, Batch Size = 128, Examples/Sec = 7355.91, Accuracy = 0.24, Loss = 1.999
[2019-11-27 12:23] Train Step 3610/4000, Batch Size = 128, Examples/Sec = 7583.14, Accuracy = 0.17, Loss = 1.961
[2019-11-27 12:23] Train Step 3620/4000, Batch Size = 128, Examples/Sec = 7426.73, Accuracy = 0.23, Loss = 1.972
[2019-11-27 12:23] Train Step 3630/4000, Batch Size = 128, Examples/Sec = 7509.63, Accuracy = 0.21, Loss = 2.019
[2019-11-27 12:23] Train Step 3640/4000, Batch Size = 128, Examples/Sec = 7484.61, Accuracy = 0.23, Loss = 1.868
[2019-11-27 12:23] Train Step 3650/4000, Batch Size = 128, Examples/Sec = 7273.10, Accuracy = 0.25, Loss = 1.936
[2019-11-27 12:23] Train Step 3660/4000, Batch Size = 128, Examples/Sec = 7509.84, Accuracy = 0.19, Loss = 1.945
[2019-11-27 12:23] Train Step 3670/4000, Batch Size = 128, Examples/Sec = 7552.73, Accuracy = 0.20, Loss = 2.032
[2019-11-27 12:23] Train Step 3680/4000, Batch Size = 128, Examples/Sec = 7421.49, Accuracy = 0.16, Loss = 2.006
[2019-11-27 12:23] Train Step 3690/4000, Batch Size = 128, Examples/Sec = 7313.82, Accuracy = 0.28, Loss = 1.862
[2019-11-27 12:23] Train Step 3700/4000, Batch Size = 128, Examples/Sec = 7459.03, Accuracy = 0.19, Loss = 2.039
[2019-11-27 12:23] Train Step 3710/4000, Batch Size = 128, Examples/Sec = 7311.43, Accuracy = 0.23, Loss = 1.957
[2019-11-27 12:23] Train Step 3720/4000, Batch Size = 128, Examples/Sec = 7474.08, Accuracy = 0.17, Loss = 1.995
[2019-11-27 12:23] Train Step 3730/4000, Batch Size = 128, Examples/Sec = 7484.40, Accuracy = 0.23, Loss = 1.865
[2019-11-27 12:23] Train Step 3740/4000, Batch Size = 128, Examples/Sec = 7372.07, Accuracy = 0.27, Loss = 1.920
[2019-11-27 12:23] Train Step 3750/4000, Batch Size = 128, Examples/Sec = 7448.78, Accuracy = 0.22, Loss = 1.887
[2019-11-27 12:23] Train Step 3760/4000, Batch Size = 128, Examples/Sec = 7573.51, Accuracy = 0.25, Loss = 1.958
[2019-11-27 12:23] Train Step 3770/4000, Batch Size = 128, Examples/Sec = 7245.22, Accuracy = 0.19, Loss = 2.023
[2019-11-27 12:23] Train Step 3780/4000, Batch Size = 128, Examples/Sec = 7460.58, Accuracy = 0.17, Loss = 1.998
[2019-11-27 12:23] Train Step 3790/4000, Batch Size = 128, Examples/Sec = 7558.47, Accuracy = 0.20, Loss = 2.007
[2019-11-27 12:23] Train Step 3800/4000, Batch Size = 128, Examples/Sec = 7538.63, Accuracy = 0.22, Loss = 1.887
[2019-11-27 12:23] Train Step 3810/4000, Batch Size = 128, Examples/Sec = 8046.63, Accuracy = 0.21, Loss = 1.955
[2019-11-27 12:23] Train Step 3820/4000, Batch Size = 128, Examples/Sec = 7273.29, Accuracy = 0.15, Loss = 2.094
[2019-11-27 12:23] Train Step 3830/4000, Batch Size = 128, Examples/Sec = 7822.91, Accuracy = 0.21, Loss = 1.947
[2019-11-27 12:23] Train Step 3840/4000, Batch Size = 128, Examples/Sec = 7364.08, Accuracy = 0.23, Loss = 1.971
[2019-11-27 12:23] Train Step 3850/4000, Batch Size = 128, Examples/Sec = 7816.19, Accuracy = 0.27, Loss = 1.937
[2019-11-27 12:23] Train Step 3860/4000, Batch Size = 128, Examples/Sec = 7504.70, Accuracy = 0.20, Loss = 1.960
[2019-11-27 12:23] Train Step 3870/4000, Batch Size = 128, Examples/Sec = 8044.46, Accuracy = 0.20, Loss = 2.035
[2019-11-27 12:23] Train Step 3880/4000, Batch Size = 128, Examples/Sec = 7328.80, Accuracy = 0.24, Loss = 1.941
[2019-11-27 12:23] Train Step 3890/4000, Batch Size = 128, Examples/Sec = 7547.95, Accuracy = 0.22, Loss = 2.014
[2019-11-27 12:23] Train Step 3900/4000, Batch Size = 128, Examples/Sec = 7323.10, Accuracy = 0.15, Loss = 2.088
[2019-11-27 12:23] Train Step 3910/4000, Batch Size = 128, Examples/Sec = 7758.25, Accuracy = 0.15, Loss = 2.058
[2019-11-27 12:23] Train Step 3920/4000, Batch Size = 128, Examples/Sec = 8004.28, Accuracy = 0.24, Loss = 2.003
[2019-11-27 12:23] Train Step 3930/4000, Batch Size = 128, Examples/Sec = 7438.25, Accuracy = 0.16, Loss = 2.039
[2019-11-27 12:23] Train Step 3940/4000, Batch Size = 128, Examples/Sec = 7458.82, Accuracy = 0.20, Loss = 1.986
[2019-11-27 12:23] Train Step 3950/4000, Batch Size = 128, Examples/Sec = 7300.39, Accuracy = 0.21, Loss = 1.963
[2019-11-27 12:23] Train Step 3960/4000, Batch Size = 128, Examples/Sec = 7501.65, Accuracy = 0.20, Loss = 1.941
[2019-11-27 12:23] Train Step 3970/4000, Batch Size = 128, Examples/Sec = 7261.10, Accuracy = 0.28, Loss = 1.847
[2019-11-27 12:23] Train Step 3980/4000, Batch Size = 128, Examples/Sec = 6836.59, Accuracy = 0.17, Loss = 2.018
