Iteration 0 with T: 30
[2019-11-27 13:19] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5171.27, Accuracy = 0.10, Loss = 2.677
[2019-11-27 13:20] Train Step 2100/4000, Batch Size = 128, Examples/Sec = 8193.25, Accuracy = 0.11, Loss = 2.319
[2019-11-27 13:20] Train Step 2110/4000, Batch Size = 128, Examples/Sec = 8188.50, Accuracy = 0.10, Loss = 2.317
[2019-11-27 13:20] Train Step 2120/4000, Batch Size = 128, Examples/Sec = 8135.76, Accuracy = 0.09, Loss = 2.325
[2019-11-27 13:20] Train Step 2130/4000, Batch Size = 128, Examples/Sec = 8192.13, Accuracy = 0.06, Loss = 2.316
[2019-11-27 13:20] Train Step 2140/4000, Batch Size = 128, Examples/Sec = 8179.77, Accuracy = 0.12, Loss = 2.308
[2019-11-27 13:20] Train Step 2150/4000, Batch Size = 128, Examples/Sec = 6251.48, Accuracy = 0.09, Loss = 2.328
[2019-11-27 13:20] Train Step 2160/4000, Batch Size = 128, Examples/Sec = 8203.14, Accuracy = 0.12, Loss = 2.314
[2019-11-27 13:20] Train Step 2170/4000, Batch Size = 128, Examples/Sec = 8177.03, Accuracy = 0.06, Loss = 2.321
[2019-11-27 13:20] Train Step 2180/4000, Batch Size = 128, Examples/Sec = 8189.75, Accuracy = 0.05, Loss = 2.335
[2019-11-27 13:20] Train Step 2190/4000, Batch Size = 128, Examples/Sec = 6469.81, Accuracy = 0.10, Loss = 2.305
[2019-11-27 13:20] Train Step 2200/4000, Batch Size = 128, Examples/Sec = 6265.56, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:20] Train Step 2210/4000, Batch Size = 128, Examples/Sec = 6357.11, Accuracy = 0.11, Loss = 2.322
[2019-11-27 13:20] Train Step 2220/4000, Batch Size = 128, Examples/Sec = 6413.85, Accuracy = 0.12, Loss = 2.319
[2019-11-27 13:20] Train Step 2230/4000, Batch Size = 128, Examples/Sec = 8181.76, Accuracy = 0.11, Loss = 2.301
[2019-11-27 13:20] Train Step 2240/4000, Batch Size = 128, Examples/Sec = 8223.37, Accuracy = 0.12, Loss = 2.312
[2019-11-27 13:20] Train Step 2250/4000, Batch Size = 128, Examples/Sec = 8168.82, Accuracy = 0.08, Loss = 2.321
[2019-11-27 13:20] Train Step 2260/4000, Batch Size = 128, Examples/Sec = 8181.64, Accuracy = 0.09, Loss = 2.303
[2019-11-27 13:20] Train Step 2270/4000, Batch Size = 128, Examples/Sec = 8176.40, Accuracy = 0.12, Loss = 2.301
[2019-11-27 13:20] Train Step 2280/4000, Batch Size = 128, Examples/Sec = 6541.78, Accuracy = 0.09, Loss = 2.302
[2019-11-27 13:20] Train Step 2290/4000, Batch Size = 128, Examples/Sec = 8180.77, Accuracy = 0.13, Loss = 2.292
[2019-11-27 13:20] Train Step 2300/4000, Batch Size = 128, Examples/Sec = 8151.33, Accuracy = 0.12, Loss = 2.315
[2019-11-27 13:20] Train Step 2310/4000, Batch Size = 128, Examples/Sec = 8210.04, Accuracy = 0.07, Loss = 2.345
[2019-11-27 13:20] Train Step 2320/4000, Batch Size = 128, Examples/Sec = 6591.09, Accuracy = 0.09, Loss = 2.296
[2019-11-27 13:20] Train Step 2330/4000, Batch Size = 128, Examples/Sec = 8161.61, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:20] Train Step 2340/4000, Batch Size = 128, Examples/Sec = 8176.65, Accuracy = 0.09, Loss = 2.310
[2019-11-27 13:20] Train Step 2350/4000, Batch Size = 128, Examples/Sec = 8186.13, Accuracy = 0.11, Loss = 2.313
[2019-11-27 13:20] Train Step 2360/4000, Batch Size = 128, Examples/Sec = 8205.77, Accuracy = 0.06, Loss = 2.311
[2019-11-27 13:20] Train Step 2370/4000, Batch Size = 128, Examples/Sec = 5714.92, Accuracy = 0.12, Loss = 2.309
[2019-11-27 13:20] Train Step 2380/4000, Batch Size = 128, Examples/Sec = 6283.53, Accuracy = 0.12, Loss = 2.302
[2019-11-27 13:20] Train Step 2390/4000, Batch Size = 128, Examples/Sec = 6124.40, Accuracy = 0.08, Loss = 2.316
[2019-11-27 13:20] Train Step 2400/4000, Batch Size = 128, Examples/Sec = 8207.40, Accuracy = 0.06, Loss = 2.311
[2019-11-27 13:20] Train Step 2410/4000, Batch Size = 128, Examples/Sec = 8186.38, Accuracy = 0.16, Loss = 2.306
[2019-11-27 13:20] Train Step 2420/4000, Batch Size = 128, Examples/Sec = 6295.98, Accuracy = 0.06, Loss = 2.302
[2019-11-27 13:20] Train Step 2430/4000, Batch Size = 128, Examples/Sec = 8204.14, Accuracy = 0.12, Loss = 2.295
[2019-11-27 13:20] Train Step 2440/4000, Batch Size = 128, Examples/Sec = 8205.02, Accuracy = 0.10, Loss = 2.311
[2019-11-27 13:20] Train Step 2450/4000, Batch Size = 128, Examples/Sec = 8175.91, Accuracy = 0.16, Loss = 2.293
[2019-11-27 13:20] Train Step 2460/4000, Batch Size = 128, Examples/Sec = 6347.57, Accuracy = 0.09, Loss = 2.345
[2019-11-27 13:20] Train Step 2470/4000, Batch Size = 128, Examples/Sec = 6417.45, Accuracy = 0.08, Loss = 2.307
[2019-11-27 13:20] Train Step 2480/4000, Batch Size = 128, Examples/Sec = 8168.69, Accuracy = 0.07, Loss = 2.317
[2019-11-27 13:20] Train Step 2490/4000, Batch Size = 128, Examples/Sec = 8188.63, Accuracy = 0.09, Loss = 2.317
[2019-11-27 13:20] Train Step 2500/4000, Batch Size = 128, Examples/Sec = 8199.51, Accuracy = 0.11, Loss = 2.338
[2019-11-27 13:20] Train Step 2510/4000, Batch Size = 128, Examples/Sec = 6543.30, Accuracy = 0.14, Loss = 2.308
[2019-11-27 13:20] Train Step 2520/4000, Batch Size = 128, Examples/Sec = 8197.50, Accuracy = 0.12, Loss = 2.296
[2019-11-27 13:20] Train Step 2530/4000, Batch Size = 128, Examples/Sec = 6492.26, Accuracy = 0.10, Loss = 2.299
[2019-11-27 13:20] Train Step 2540/4000, Batch Size = 128, Examples/Sec = 8188.13, Accuracy = 0.14, Loss = 2.292
[2019-11-27 13:20] Train Step 2550/4000, Batch Size = 128, Examples/Sec = 6378.94, Accuracy = 0.12, Loss = 2.308
[2019-11-27 13:20] Train Step 2560/4000, Batch Size = 128, Examples/Sec = 6498.00, Accuracy = 0.09, Loss = 2.307
[2019-11-27 13:20] Train Step 2570/4000, Batch Size = 128, Examples/Sec = 8163.35, Accuracy = 0.11, Loss = 2.301
[2019-11-27 13:20] Train Step 2580/4000, Batch Size = 128, Examples/Sec = 6533.42, Accuracy = 0.06, Loss = 2.314
[2019-11-27 13:20] Train Step 2590/4000, Batch Size = 128, Examples/Sec = 5695.22, Accuracy = 0.11, Loss = 2.309
[2019-11-27 13:20] Train Step 2600/4000, Batch Size = 128, Examples/Sec = 8171.92, Accuracy = 0.08, Loss = 2.321
[2019-11-27 13:20] Train Step 2610/4000, Batch Size = 128, Examples/Sec = 6265.71, Accuracy = 0.09, Loss = 2.322
[2019-11-27 13:20] Train Step 2620/4000, Batch Size = 128, Examples/Sec = 6564.50, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:20] Train Step 2630/4000, Batch Size = 128, Examples/Sec = 6402.37, Accuracy = 0.08, Loss = 2.321
[2019-11-27 13:20] Train Step 2640/4000, Batch Size = 128, Examples/Sec = 6615.30, Accuracy = 0.16, Loss = 2.292
[2019-11-27 13:20] Train Step 2650/4000, Batch Size = 128, Examples/Sec = 8202.39, Accuracy = 0.06, Loss = 2.323
[2019-11-27 13:20] Train Step 2660/4000, Batch Size = 128, Examples/Sec = 6486.30, Accuracy = 0.07, Loss = 2.299
[2019-11-27 13:20] Train Step 2670/4000, Batch Size = 128, Examples/Sec = 8198.88, Accuracy = 0.11, Loss = 2.304
[2019-11-27 13:20] Train Step 2680/4000, Batch Size = 128, Examples/Sec = 8182.89, Accuracy = 0.09, Loss = 2.312
[2019-11-27 13:20] Train Step 2690/4000, Batch Size = 128, Examples/Sec = 6461.47, Accuracy = 0.15, Loss = 2.290
[2019-11-27 13:20] Train Step 2700/4000, Batch Size = 128, Examples/Sec = 8193.00, Accuracy = 0.10, Loss = 2.316
[2019-11-27 13:20] Train Step 2710/4000, Batch Size = 128, Examples/Sec = 6287.58, Accuracy = 0.16, Loss = 2.292
[2019-11-27 13:20] Train Step 2720/4000, Batch Size = 128, Examples/Sec = 8214.69, Accuracy = 0.09, Loss = 2.306
[2019-11-27 13:20] Train Step 2730/4000, Batch Size = 128, Examples/Sec = 8161.24, Accuracy = 0.07, Loss = 2.308
[2019-11-27 13:20] Train Step 2740/4000, Batch Size = 128, Examples/Sec = 8186.50, Accuracy = 0.12, Loss = 2.316
[2019-11-27 13:20] Train Step 2750/4000, Batch Size = 128, Examples/Sec = 8199.76, Accuracy = 0.09, Loss = 2.321
[2019-11-27 13:20] Train Step 2760/4000, Batch Size = 128, Examples/Sec = 5917.89, Accuracy = 0.06, Loss = 2.308
[2019-11-27 13:20] Train Step 2770/4000, Batch Size = 128, Examples/Sec = 8209.04, Accuracy = 0.09, Loss = 2.312
[2019-11-27 13:20] Train Step 2780/4000, Batch Size = 128, Examples/Sec = 6404.51, Accuracy = 0.10, Loss = 2.319
[2019-11-27 13:20] Train Step 2790/4000, Batch Size = 128, Examples/Sec = 8193.38, Accuracy = 0.09, Loss = 2.318
[2019-11-27 13:20] Train Step 2800/4000, Batch Size = 128, Examples/Sec = 8179.89, Accuracy = 0.09, Loss = 2.315
[2019-11-27 13:20] Train Step 2810/4000, Batch Size = 128, Examples/Sec = 6429.36, Accuracy = 0.06, Loss = 2.338
[2019-11-27 13:20] Train Step 2820/4000, Batch Size = 128, Examples/Sec = 6200.44, Accuracy = 0.07, Loss = 2.313
[2019-11-27 13:20] Train Step 2830/4000, Batch Size = 128, Examples/Sec = 8173.67, Accuracy = 0.10, Loss = 2.319
[2019-11-27 13:20] Train Step 2840/4000, Batch Size = 128, Examples/Sec = 6187.14, Accuracy = 0.14, Loss = 2.302
[2019-11-27 13:20] Train Step 2850/4000, Batch Size = 128, Examples/Sec = 8184.88, Accuracy = 0.09, Loss = 2.319
[2019-11-27 13:20] Train Step 2860/4000, Batch Size = 128, Examples/Sec = 8205.65, Accuracy = 0.12, Loss = 2.311
[2019-11-27 13:20] Train Step 2870/4000, Batch Size = 128, Examples/Sec = 8171.92, Accuracy = 0.06, Loss = 2.326
[2019-11-27 13:20] Train Step 2880/4000, Batch Size = 128, Examples/Sec = 8259.68, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:20] Train Step 2890/4000, Batch Size = 128, Examples/Sec = 8188.38, Accuracy = 0.10, Loss = 2.309
[2019-11-27 13:21] Train Step 2900/4000, Batch Size = 128, Examples/Sec = 8173.92, Accuracy = 0.12, Loss = 2.295
[2019-11-27 13:21] Train Step 2910/4000, Batch Size = 128, Examples/Sec = 8184.13, Accuracy = 0.13, Loss = 2.328
[2019-11-27 13:21] Train Step 2920/4000, Batch Size = 128, Examples/Sec = 8196.25, Accuracy = 0.09, Loss = 2.327
[2019-11-27 13:21] Train Step 2930/4000, Batch Size = 128, Examples/Sec = 8196.63, Accuracy = 0.12, Loss = 2.304
[2019-11-27 13:21] Train Step 2940/4000, Batch Size = 128, Examples/Sec = 6406.96, Accuracy = 0.14, Loss = 2.299
[2019-11-27 13:21] Train Step 2950/4000, Batch Size = 128, Examples/Sec = 6471.83, Accuracy = 0.09, Loss = 2.301
[2019-11-27 13:21] Train Step 2960/4000, Batch Size = 128, Examples/Sec = 8198.38, Accuracy = 0.05, Loss = 2.307
[2019-11-27 13:21] Train Step 2970/4000, Batch Size = 128, Examples/Sec = 8180.89, Accuracy = 0.11, Loss = 2.315
[2019-11-27 13:21] Train Step 2980/4000, Batch Size = 128, Examples/Sec = 6610.49, Accuracy = 0.11, Loss = 2.306
[2019-11-27 13:21] Train Step 2990/4000, Batch Size = 128, Examples/Sec = 8215.06, Accuracy = 0.09, Loss = 2.302
[2019-11-27 13:21] Train Step 3000/4000, Batch Size = 128, Examples/Sec = 8184.13, Accuracy = 0.07, Loss = 2.307
[2019-11-27 13:21] Train Step 3010/4000, Batch Size = 128, Examples/Sec = 8170.93, Accuracy = 0.14, Loss = 2.295
[2019-11-27 13:21] Train Step 3020/4000, Batch Size = 128, Examples/Sec = 8193.63, Accuracy = 0.08, Loss = 2.309
[2019-11-27 13:21] Train Step 3030/4000, Batch Size = 128, Examples/Sec = 8165.96, Accuracy = 0.11, Loss = 2.317
[2019-11-27 13:21] Train Step 3040/4000, Batch Size = 128, Examples/Sec = 8176.90, Accuracy = 0.11, Loss = 2.322
[2019-11-27 13:21] Train Step 3050/4000, Batch Size = 128, Examples/Sec = 6322.38, Accuracy = 0.08, Loss = 2.330
[2019-11-27 13:21] Train Step 3060/4000, Batch Size = 128, Examples/Sec = 8186.88, Accuracy = 0.12, Loss = 2.288
[2019-11-27 13:21] Train Step 3070/4000, Batch Size = 128, Examples/Sec = 6275.89, Accuracy = 0.06, Loss = 2.315
[2019-11-27 13:21] Train Step 3080/4000, Batch Size = 128, Examples/Sec = 8152.81, Accuracy = 0.10, Loss = 2.308
[2019-11-27 13:21] Train Step 3090/4000, Batch Size = 128, Examples/Sec = 8175.04, Accuracy = 0.07, Loss = 2.337
[2019-11-27 13:21] Train Step 3100/4000, Batch Size = 128, Examples/Sec = 8152.07, Accuracy = 0.12, Loss = 2.318
[2019-11-27 13:21] Train Step 3110/4000, Batch Size = 128, Examples/Sec = 8194.00, Accuracy = 0.13, Loss = 2.308
[2019-11-27 13:21] Train Step 3120/4000, Batch Size = 128, Examples/Sec = 6628.28, Accuracy = 0.14, Loss = 2.293
[2019-11-27 13:21] Train Step 3130/4000, Batch Size = 128, Examples/Sec = 8195.88, Accuracy = 0.12, Loss = 2.305
[2019-11-27 13:21] Train Step 3140/4000, Batch Size = 128, Examples/Sec = 6528.10, Accuracy = 0.06, Loss = 2.319
[2019-11-27 13:21] Train Step 3150/4000, Batch Size = 128, Examples/Sec = 6367.74, Accuracy = 0.09, Loss = 2.310
[2019-11-27 13:21] Train Step 3160/4000, Batch Size = 128, Examples/Sec = 8184.13, Accuracy = 0.12, Loss = 2.319
[2019-11-27 13:21] Train Step 3170/4000, Batch Size = 128, Examples/Sec = 5857.58, Accuracy = 0.05, Loss = 2.313
[2019-11-27 13:21] Train Step 3180/4000, Batch Size = 128, Examples/Sec = 8204.90, Accuracy = 0.12, Loss = 2.316
[2019-11-27 13:21] Train Step 3190/4000, Batch Size = 128, Examples/Sec = 8224.25, Accuracy = 0.15, Loss = 2.312
[2019-11-27 13:21] Train Step 3200/4000, Batch Size = 128, Examples/Sec = 8182.89, Accuracy = 0.12, Loss = 2.292
[2019-11-27 13:21] Train Step 3210/4000, Batch Size = 128, Examples/Sec = 8208.78, Accuracy = 0.09, Loss = 2.320
[2019-11-27 13:21] Train Step 3220/4000, Batch Size = 128, Examples/Sec = 6477.92, Accuracy = 0.10, Loss = 2.313
[2019-11-27 13:21] Train Step 3230/4000, Batch Size = 128, Examples/Sec = 6347.72, Accuracy = 0.11, Loss = 2.309
[2019-11-27 13:21] Train Step 3240/4000, Batch Size = 128, Examples/Sec = 6622.39, Accuracy = 0.08, Loss = 2.302
[2019-11-27 13:21] Train Step 3250/4000, Batch Size = 128, Examples/Sec = 6379.85, Accuracy = 0.10, Loss = 2.301
[2019-11-27 13:21] Train Step 3260/4000, Batch Size = 128, Examples/Sec = 6250.24, Accuracy = 0.06, Loss = 2.317
[2019-11-27 13:21] Train Step 3270/4000, Batch Size = 128, Examples/Sec = 6143.53, Accuracy = 0.12, Loss = 2.306
[2019-11-27 13:21] Train Step 3280/4000, Batch Size = 128, Examples/Sec = 8227.15, Accuracy = 0.09, Loss = 2.304
[2019-11-27 13:21] Train Step 3290/4000, Batch Size = 128, Examples/Sec = 8172.67, Accuracy = 0.10, Loss = 2.325
[2019-11-27 13:21] Train Step 3300/4000, Batch Size = 128, Examples/Sec = 8194.25, Accuracy = 0.09, Loss = 2.305
[2019-11-27 13:21] Train Step 3310/4000, Batch Size = 128, Examples/Sec = 5691.35, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:21] Train Step 3320/4000, Batch Size = 128, Examples/Sec = 8188.25, Accuracy = 0.12, Loss = 2.298
[2019-11-27 13:21] Train Step 3330/4000, Batch Size = 128, Examples/Sec = 6456.81, Accuracy = 0.12, Loss = 2.313
[2019-11-27 13:21] Train Step 3340/4000, Batch Size = 128, Examples/Sec = 6416.22, Accuracy = 0.13, Loss = 2.278
[2019-11-27 13:21] Train Step 3350/4000, Batch Size = 128, Examples/Sec = 6352.60, Accuracy = 0.12, Loss = 2.312
[2019-11-27 13:21] Train Step 3360/4000, Batch Size = 128, Examples/Sec = 8188.25, Accuracy = 0.07, Loss = 2.310
[2019-11-27 13:21] Train Step 3370/4000, Batch Size = 128, Examples/Sec = 8192.75, Accuracy = 0.10, Loss = 2.318
[2019-11-27 13:21] Train Step 3380/4000, Batch Size = 128, Examples/Sec = 8229.17, Accuracy = 0.10, Loss = 2.300
[2019-11-27 13:21] Train Step 3390/4000, Batch Size = 128, Examples/Sec = 8177.77, Accuracy = 0.10, Loss = 2.324
[2019-11-27 13:21] Train Step 3400/4000, Batch Size = 128, Examples/Sec = 8184.63, Accuracy = 0.09, Loss = 2.307
[2019-11-27 13:21] Train Step 3410/4000, Batch Size = 128, Examples/Sec = 8204.27, Accuracy = 0.10, Loss = 2.315
[2019-11-27 13:21] Train Step 3420/4000, Batch Size = 128, Examples/Sec = 6072.51, Accuracy = 0.12, Loss = 2.311
[2019-11-27 13:21] Train Step 3430/4000, Batch Size = 128, Examples/Sec = 8183.38, Accuracy = 0.09, Loss = 2.302
[2019-11-27 13:21] Train Step 3440/4000, Batch Size = 128, Examples/Sec = 8190.00, Accuracy = 0.09, Loss = 2.304
[2019-11-27 13:21] Train Step 3450/4000, Batch Size = 128, Examples/Sec = 6411.47, Accuracy = 0.10, Loss = 2.300
[2019-11-27 13:21] Train Step 3460/4000, Batch Size = 128, Examples/Sec = 8181.26, Accuracy = 0.10, Loss = 2.322
[2019-11-27 13:21] Train Step 3470/4000, Batch Size = 128, Examples/Sec = 6439.46, Accuracy = 0.05, Loss = 2.320
[2019-11-27 13:21] Train Step 3480/4000, Batch Size = 128, Examples/Sec = 6496.82, Accuracy = 0.14, Loss = 2.312
[2019-11-27 13:21] Train Step 3490/4000, Batch Size = 128, Examples/Sec = 8166.95, Accuracy = 0.11, Loss = 2.313
[2019-11-27 13:21] Train Step 3500/4000, Batch Size = 128, Examples/Sec = 8185.51, Accuracy = 0.13, Loss = 2.306
[2019-11-27 13:21] Train Step 3510/4000, Batch Size = 128, Examples/Sec = 8210.79, Accuracy = 0.05, Loss = 2.327
[2019-11-27 13:21] Train Step 3520/4000, Batch Size = 128, Examples/Sec = 8159.75, Accuracy = 0.05, Loss = 2.326
[2019-11-27 13:21] Train Step 3530/4000, Batch Size = 128, Examples/Sec = 6480.19, Accuracy = 0.09, Loss = 2.318
[2019-11-27 13:21] Train Step 3540/4000, Batch Size = 128, Examples/Sec = 8191.88, Accuracy = 0.10, Loss = 2.309
[2019-11-27 13:21] Train Step 3550/4000, Batch Size = 128, Examples/Sec = 8202.51, Accuracy = 0.08, Loss = 2.310
[2019-11-27 13:21] Train Step 3560/4000, Batch Size = 128, Examples/Sec = 8197.75, Accuracy = 0.14, Loss = 2.303
[2019-11-27 13:21] Train Step 3570/4000, Batch Size = 128, Examples/Sec = 8151.45, Accuracy = 0.06, Loss = 2.321
[2019-11-27 13:21] Train Step 3580/4000, Batch Size = 128, Examples/Sec = 6509.26, Accuracy = 0.09, Loss = 2.299
[2019-11-27 13:21] Train Step 3590/4000, Batch Size = 128, Examples/Sec = 6463.96, Accuracy = 0.11, Loss = 2.323
[2019-11-27 13:21] Train Step 3600/4000, Batch Size = 128, Examples/Sec = 6285.22, Accuracy = 0.12, Loss = 2.300
[2019-11-27 13:21] Train Step 3610/4000, Batch Size = 128, Examples/Sec = 6465.13, Accuracy = 0.11, Loss = 2.301
[2019-11-27 13:21] Train Step 3620/4000, Batch Size = 128, Examples/Sec = 8214.31, Accuracy = 0.06, Loss = 2.330
[2019-11-27 13:21] Train Step 3630/4000, Batch Size = 128, Examples/Sec = 8217.33, Accuracy = 0.09, Loss = 2.328
[2019-11-27 13:21] Train Step 3640/4000, Batch Size = 128, Examples/Sec = 8167.82, Accuracy = 0.05, Loss = 2.306
[2019-11-27 13:21] Train Step 3650/4000, Batch Size = 128, Examples/Sec = 8182.76, Accuracy = 0.12, Loss = 2.308
[2019-11-27 13:21] Train Step 3660/4000, Batch Size = 128, Examples/Sec = 8193.63, Accuracy = 0.12, Loss = 2.301
[2019-11-27 13:21] Train Step 3670/4000, Batch Size = 128, Examples/Sec = 8204.02, Accuracy = 0.12, Loss = 2.313
[2019-11-27 13:21] Train Step 3680/4000, Batch Size = 128, Examples/Sec = 8187.50, Accuracy = 0.12, Loss = 2.304
[2019-11-27 13:21] Train Step 3690/4000, Batch Size = 128, Examples/Sec = 8185.38, Accuracy = 0.09, Loss = 2.289
[2019-11-27 13:21] Train Step 3700/4000, Batch Size = 128, Examples/Sec = 8184.63, Accuracy = 0.11, Loss = 2.298
[2019-11-27 13:21] Train Step 3710/4000, Batch Size = 128, Examples/Sec = 8186.50, Accuracy = 0.09, Loss = 2.326
[2019-11-27 13:21] Train Step 3720/4000, Batch Size = 128, Examples/Sec = 8193.88, Accuracy = 0.09, Loss = 2.323
[2019-11-27 13:21] Train Step 3730/4000, Batch Size = 128, Examples/Sec = 6501.54, Accuracy = 0.13, Loss = 2.298
[2019-11-27 13:21] Train Step 3740/4000, Batch Size = 128, Examples/Sec = 8203.52, Accuracy = 0.09, Loss = 2.339
[2019-11-27 13:21] Train Step 3750/4000, Batch Size = 128, Examples/Sec = 8178.65, Accuracy = 0.10, Loss = 2.278
[2019-11-27 13:21] Train Step 3760/4000, Batch Size = 128, Examples/Sec = 8138.23, Accuracy = 0.06, Loss = 2.306
[2019-11-27 13:21] Train Step 3770/4000, Batch Size = 128, Examples/Sec = 8192.75, Accuracy = 0.08, Loss = 2.313
[2019-11-27 13:21] Train Step 3780/4000, Batch Size = 128, Examples/Sec = 6046.05, Accuracy = 0.16, Loss = 2.247
[2019-11-27 13:21] Train Step 3790/4000, Batch Size = 128, Examples/Sec = 6515.66, Accuracy = 0.08, Loss = 2.317
[2019-11-27 13:21] Train Step 3800/4000, Batch Size = 128, Examples/Sec = 6528.97, Accuracy = 0.09, Loss = 2.289
[2019-11-27 13:21] Train Step 3810/4000, Batch Size = 128, Examples/Sec = 8160.25, Accuracy = 0.09, Loss = 2.305
[2019-11-27 13:21] Train Step 3820/4000, Batch Size = 128, Examples/Sec = 6393.60, Accuracy = 0.09, Loss = 2.333
[2019-11-27 13:21] Train Step 3830/4000, Batch Size = 128, Examples/Sec = 8190.25, Accuracy = 0.06, Loss = 2.344
[2019-11-27 13:21] Train Step 3840/4000, Batch Size = 128, Examples/Sec = 8176.90, Accuracy = 0.12, Loss = 2.287
[2019-11-27 13:21] Train Step 3850/4000, Batch Size = 128, Examples/Sec = 8183.51, Accuracy = 0.17, Loss = 2.229
[2019-11-27 13:21] Train Step 3860/4000, Batch Size = 128, Examples/Sec = 8188.75, Accuracy = 0.25, Loss = 2.063
[2019-11-27 13:21] Train Step 3870/4000, Batch Size = 128, Examples/Sec = 8209.66, Accuracy = 0.18, Loss = 1.899
[2019-11-27 13:21] Train Step 3880/4000, Batch Size = 128, Examples/Sec = 5767.97, Accuracy = 0.16, Loss = 2.511
[2019-11-27 13:21] Train Step 3890/4000, Batch Size = 128, Examples/Sec = 8175.28, Accuracy = 0.22, Loss = 1.839
[2019-11-27 13:21] Train Step 3900/4000, Batch Size = 128, Examples/Sec = 8159.13, Accuracy = 0.21, Loss = 1.781
[2019-11-27 13:21] Train Step 3910/4000, Batch Size = 128, Examples/Sec = 8189.00, Accuracy = 0.19, Loss = 1.774
[2019-11-27 13:21] Train Step 3920/4000, Batch Size = 128, Examples/Sec = 8169.06, Accuracy = 0.20, Loss = 1.805
[2019-11-27 13:21] Train Step 3930/4000, Batch Size = 128, Examples/Sec = 8180.89, Accuracy = 0.23, Loss = 1.734
[2019-11-27 13:21] Train Step 3940/4000, Batch Size = 128, Examples/Sec = 6287.06, Accuracy = 0.23, Loss = 1.739
[2019-11-27 13:21] Train Step 3950/4000, Batch Size = 128, Examples/Sec = 8185.26, Accuracy = 0.22, Loss = 1.795
[2019-11-27 13:21] Train Step 3960/4000, Batch Size = 128, Examples/Sec = 8175.04, Accuracy = 0.17, Loss = 1.739
[2019-11-27 13:21] Train Step 3970/4000, Batch Size = 128, Examples/Sec = 8178.77, Accuracy = 0.23, Loss = 1.682
[2019-11-27 13:21] Train Step 3980/4000, Batch Size = 128, Examples/Sec = 8183.13, Accuracy = 0.20, Loss = 1.735
